t_h,w_norm_degs
14.35,0.19723178276091388
14.366666666666667,0.19622366982367373
14.383333333333333,0.19384232840863486
14.4,0.19009079296758827
14.416666666666666,0.1852010036676863
14.433333333333334,0.17953866388799714
14.45,0.17351052622153623
14.466666666666667,0.16749525908641824
14.483333333333333,0.16180421442936407
14.5,0.15666813950116698
14.516666666666667,0.15224143709106258
14.533333333333333,0.14861551915133367
14.55,0.14583484870874713
14.566666666666666,0.1439116984839884
14.583333333333334,0.14283762576199804
14.6,0.1425909701954915
14.616666666666667,0.14314043550619251
14.633333333333333,0.1444452174653557
14.65,0.14645237315391352
14.666666666666666,0.14909232359786517
14.683333333333334,0.15227361842857406
14.7,0.15587838128735315
14.716666666666667,0.15976014637400004
14.733333333333333,0.16374596815022596
14.75,0.16764455731977052
14.766666666666667,0.17126157297836575
14.783333333333333,0.17442196517158448
14.8,0.1769974774263005
14.816666666666666,0.1789353736581544
14.833333333333334,0.18028255121801973
14.85,0.18119770256492002
14.866666666666667,0.18194305503725286
14.883333333333333,0.18284654857859695
14.9,0.18422667849628285
14.916666666666666,0.1862800590008684
14.933333333333334,0.18895166679638903
14.95,0.19183851232302096
14.966666666666667,0.1942005316776361
14.983333333333333,0.19513344607209335
15.0,0.19387562325842922
15.016666666666667,0.19011105520363322
15.033333333333333,0.1840940763897877
15.05,0.17652667885590873
15.066666666666666,0.1682860412471692
15.083333333333334,0.16016954533098374
15.1,0.1527575876068762
15.116666666666667,0.1463920396203528
15.133333333333333,0.14121857686583034
15.15,0.13724572160833
15.166666666666666,0.13439613018707738
15.183333333333334,0.13254325561131758
15.2,0.1315348478589141
15.216666666666667,0.13120712106473903
15.233333333333333,0.1313932293210582
15.25,0.13192878967206575
15.266666666666667,0.13265626993144083
15.283333333333333,0.13342928644808374
15.3,0.134117227626204
15.316666666666666,0.13461011232813377
15.333333333333334,0.1348232188880702
15.35,0.1347008164778823
15.366666666666667,0.13421832920485297
15.383333333333333,0.13338246315054816
15.4,0.13222917379492535
15.416666666666666,0.13081974748070788
15.433333333333334,0.12923560414305837
15.45,0.1275726142545646
15.466666666666667,0.12593572922850121
15.483333333333333,0.12443457561723346
15.5,0.12318041877441968
15.516666666666667,0.12228462562379078
15.533333333333333,0.12185849266848142
15.55,0.1220140645310286
15.566666666666666,0.12286532511204208
15.583333333333334,0.12452884345156312
15.6,0.1271225264077553
15.616666666666667,0.13076050091893124
15.633333333333333,0.1355413126357546
15.65,0.1415257851217866
15.666666666666666,0.14870074499925262
15.683333333333334,0.15692707155554553
15.7,0.16587810660086819
15.716666666666667,0.17499025872513152
